[GIN] 2026/03/19 - 01:24:23 | 200 |   15.778998ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:24:23 | 200 |   15.943824ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:25:23 | 200 |  219.985256ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:25:23 | 200 |  223.972657ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:26:23 | 200 |    5.279132ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:26:23 | 200 |     5.38932ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:27:23 | 200 |    13.29134ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:27:23 | 200 |   16.817459ms |    39.172.5.163 | GET      "/api/notifications/count"

2026/03/19 01:28:02 [32m/root/AnXin_Contract_Manage_v1/services/approval_service.go:157 [33mSLOW SQL >= 200ms
[0m[31;1m[355.203ms] [33m[rows:0][35m SELECT * FROM `contracts` WHERE status = 'pending' ORDER BY created_at DESC[0m
[GIN] 2026/03/19 - 01:28:03 | 200 |   438.08118ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:28:03 | 200 |  438.214249ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:28:05 | 200 |   16.907341ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:28:05 | 200 |   17.004468ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:28:05 | 200 |   89.279926ms |    39.172.5.163 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 01:28:05 | 200 |   89.397002ms |    39.172.5.163 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 01:28:06 | 200 |    4.963432ms |    39.172.5.163 | GET      "/"
[GIN] 2026/03/19 - 01:28:06 | 200 |    5.108253ms |    39.172.5.163 | GET      "/"
[GIN] 2026/03/19 - 01:28:10 | 200 |   12.255639ms |    39.172.5.163 | GET      "/api/contract-types?limit=1000"
[GIN] 2026/03/19 - 01:28:10 | 200 |   12.353743ms |    39.172.5.163 | GET      "/api/contract-types?limit=1000"
[GIN] 2026/03/19 - 01:28:10 | 200 |    62.21596ms |    39.172.5.163 | GET      "/api/contracts?skip=0&limit=10&title=&status="
[GIN] 2026/03/19 - 01:28:10 | 200 |   62.338379ms |    39.172.5.163 | GET      "/api/contracts?skip=0&limit=10&title=&status="

2026/03/19 01:28:10 [32m/root/AnXin_Contract_Manage_v1/services/customer_service.go:38 [33mSLOW SQL >= 200ms
[0m[31;1m[201.056ms] [33m[rows:1][35m SELECT * FROM `customers` LIMIT 1000[0m
[GIN] 2026/03/19 - 01:28:10 | 200 |    201.4258ms |    39.172.5.163 | GET      "/api/customers?limit=1000"
[GIN] 2026/03/19 - 01:28:10 | 200 |  201.482413ms |    39.172.5.163 | GET      "/api/customers?limit=1000"
[GIN] 2026/03/19 - 01:28:11 | 200 |    1.985677ms |    39.172.5.163 | GET      "/api/pending-approvals"
[GIN] 2026/03/19 - 01:28:11 | 200 |    2.092322ms |    39.172.5.163 | GET      "/api/pending-approvals"
[GIN] 2026/03/19 - 01:28:11 | 200 |    8.198987ms |    39.172.5.163 | GET      "/api/pending-status-changes"
[GIN] 2026/03/19 - 01:28:11 | 200 |    8.311524ms |    39.172.5.163 | GET      "/api/pending-status-changes"
[GIN] 2026/03/19 - 01:28:13 | 200 |    3.828066ms |    39.172.5.163 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 01:28:13 | 200 |    3.968119ms |    39.172.5.163 | GET      "/api/auth/users?skip=0&limit=10"

2026/03/19 01:28:42 [32m/root/AnXin_Contract_Manage_v1/services/approval_service.go:157 [33mSLOW SQL >= 200ms
[0m[31;1m[5248.288ms] [33m[rows:0][35m SELECT * FROM `contracts` WHERE status = 'pending' ORDER BY created_at DESC[0m
[GIN] 2026/03/19 - 01:28:43 | 200 |  5.747911929s |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:28:43 | 200 |  5.748362359s |    39.172.5.163 | GET      "/api/notifications/count"

2026/03/19 01:28:43 [32m/root/AnXin_Contract_Manage_v1/services/audit_service.go:15 [33mSLOW SQL >= 200ms
[0m[31;1m[680.603ms] [33m[rows:1][35m INSERT INTO `audit_logs` (`user_id`,`username`,`action`,`module`,`method`,`path`,`ip_address`,`user_agent`,`request`,`response`,`status_code`,`created_at`) VALUES (4,'admin','GET /api/notifications/count','other','GET','/api/notifications/count','39.172.5.163','Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36','','',200,'2026-03-19 01:28:43.109')[0m
[GIN] 2026/03/19 - 01:29:06 | 200 |    5.686276ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:29:06 | 200 |    5.751265ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:29:36 | 200 |    5.282278ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:29:36 | 200 |    5.422332ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:30:06 | 200 |  182.287798ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:30:06 | 200 |  194.940145ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:30:36 | 200 |    7.387171ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:30:36 | 200 |    7.451005ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:31:06 | 200 |    6.991669ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:31:06 | 200 |    7.050176ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:31:36 | 200 |   68.831833ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:31:36 | 200 |    83.50851ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:32:06 | 200 |    8.295581ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:32:06 | 200 |    8.396457ms |    39.172.5.163 | GET      "/api/notifications/count"

2026/03/19 01:32:36 [32m/root/AnXin_Contract_Manage_v1/services/approval_service.go:157 [33mSLOW SQL >= 200ms
[0m[31;1m[217.976ms] [33m[rows:0][35m SELECT * FROM `contracts` WHERE status = 'pending' ORDER BY created_at DESC[0m
[GIN] 2026/03/19 - 01:32:37 | 200 |  264.606941ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:32:37 | 200 |  264.663007ms |    39.172.5.163 | GET      "/api/notifications/count"

2026/03/19 01:33:08 [32m/root/AnXin_Contract_Manage_v1/services/approval_service.go:157 [33mSLOW SQL >= 200ms
[0m[31;1m[860.591ms] [33m[rows:0][35m SELECT * FROM `contracts` WHERE status = 'pending' ORDER BY created_at DESC[0m
[GIN] 2026/03/19 - 01:33:08 | 200 |  1.386932489s |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:33:08 | 200 |  1.387075171s |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:34:07 | 200 |    10.11204ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:34:07 | 200 |   10.965198ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:35:08 | 200 |   191.94533ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:35:08 | 200 |  193.696987ms |    39.172.5.163 | GET      "/api/notifications/count"

2026/03/19 01:36:11 [32m/root/AnXin_Contract_Manage_v1/services/approval_service.go:157 [33mSLOW SQL >= 200ms
[0m[31;1m[692.498ms] [33m[rows:0][35m SELECT * FROM `contracts` WHERE status = 'pending' ORDER BY created_at DESC[0m
[GIN] 2026/03/19 - 01:36:11 | 200 |   865.15963ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:36:11 | 200 |  865.228691ms |    39.172.5.163 | GET      "/api/notifications/count"

2026/03/19 01:36:11 [32m/root/AnXin_Contract_Manage_v1/services/audit_service.go:15 [33mSLOW SQL >= 200ms
[0m[31;1m[345.447ms] [33m[rows:1][35m INSERT INTO `audit_logs` (`user_id`,`username`,`action`,`module`,`method`,`path`,`ip_address`,`user_agent`,`request`,`response`,`status_code`,`created_at`) VALUES (4,'admin','GET /api/notifications/count','other','GET','/api/notifications/count','39.172.5.163','Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36','','',200,'2026-03-19 01:36:11.169')[0m
[GIN] 2026/03/19 - 01:37:10 | 200 |   39.802905ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:37:10 | 200 |    42.43688ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:38:11 | 200 |  135.874514ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:38:11 | 200 |  138.536271ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:39:12 | 200 |    4.753861ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:39:12 | 200 |    4.844395ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:40:13 | 200 |    5.367762ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:40:13 | 200 |    5.428153ms |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:41:14 | 401 |     193.974µs |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 01:41:14 | 401 |     257.833µs |    39.172.5.163 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 03:46:17 | 200 |    5.280019ms |  167.94.138.170 | GET      "/"
[GIN] 2026/03/19 - 03:46:17 | 200 |    5.690027ms |  167.94.138.170 | GET      "/"
[GIN] 2026/03/19 - 03:46:21 | 404 |     107.026µs |  167.94.138.170 | PRI      "*"
[GIN] 2026/03/19 - 03:46:21 | 404 |     262.993µs |  167.94.138.170 | PRI      "*"
[GIN] 2026/03/19 - 03:46:22 | 404 |      55.595µs |  167.94.138.170 | GET      "/favicon.ico"
[GIN] 2026/03/19 - 03:46:22 | 404 |     100.405µs |  167.94.138.170 | GET      "/favicon.ico"
[GIN] 2026/03/19 - 03:46:34 | 200 |     252.483µs |  167.94.138.170 | GET      "/"
[GIN] 2026/03/19 - 03:46:34 | 200 |      303.53µs |  167.94.138.170 | GET      "/"
[GIN] 2026/03/19 - 03:47:01 | 404 |      59.667µs |  167.94.138.170 | GET      "/login"
[GIN] 2026/03/19 - 03:47:01 | 404 |      132.15µs |  167.94.138.170 | GET      "/login"
[GIN] 2026/03/19 - 06:22:31 | 200 |      280.07µs |  205.210.31.143 | GET      "/"
[GIN] 2026/03/19 - 06:22:31 | 200 |     327.531µs |  205.210.31.143 | GET      "/"
[GIN] 2026/03/19 - 07:44:24 | 200 |     230.324µs |  198.235.24.175 | GET      "/"
[GIN] 2026/03/19 - 07:44:24 | 200 |     340.057µs |  198.235.24.175 | GET      "/"
[GIN] 2026/03/19 - 07:48:29 | 404 |      84.605µs | 194.163.183.223 | GET      "/api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"
[GIN] 2026/03/19 - 07:48:29 | 404 |     144.683µs | 194.163.183.223 | GET      "/api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"
[GIN] 2026/03/19 - 07:52:24 | 404 |      52.583µs |   60.191.125.35 | HEAD     "/"
[GIN] 2026/03/19 - 07:52:24 | 404 |     127.488µs |   60.191.125.35 | HEAD     "/"
[GIN] 2026/03/19 - 08:54:21 | 404 |      46.518µs |   81.168.83.103 | GET      "/flowise.sqlite"
[GIN] 2026/03/19 - 08:54:21 | 404 |     114.857µs |   81.168.83.103 | GET      "/flowise.sqlite"
[GIN] 2026/03/19 - 09:23:48 | 200 |   86.627999ms | 125.118.197.206 | POST     "/api/auth/login"
[GIN] 2026/03/19 - 09:23:48 | 200 |    86.75537ms | 125.118.197.206 | POST     "/api/auth/login"
[GIN] 2026/03/19 - 09:24:03 | 200 |   22.211112ms | 125.118.197.206 | GET      "/api/statistics"
[GIN] 2026/03/19 - 09:24:03 | 200 |   22.275769ms | 125.118.197.206 | GET      "/api/statistics"
[GIN] 2026/03/19 - 09:24:03 | 200 |   38.837948ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:24:03 | 200 |   38.959629ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:24:03 | 200 |    2.354052ms | 125.118.197.206 | GET      "/api/expiring-contracts?days=30"
[GIN] 2026/03/19 - 09:24:03 | 200 |    2.393279ms | 125.118.197.206 | GET      "/api/expiring-contracts?days=30"
[GIN] 2026/03/19 - 09:24:23 | 200 |   12.402541ms | 125.118.197.206 | GET      "/api/customers?skip=0&limit=10&name=&type="
[GIN] 2026/03/19 - 09:24:23 | 200 |   12.542227ms | 125.118.197.206 | GET      "/api/customers?skip=0&limit=10&name=&type="
[GIN] 2026/03/19 - 09:24:25 | 200 |    4.333509ms | 125.118.197.206 | GET      "/api/contract-types?limit=1000"
[GIN] 2026/03/19 - 09:24:25 | 200 |     4.45617ms | 125.118.197.206 | GET      "/api/contract-types?limit=1000"
[GIN] 2026/03/19 - 09:24:25 | 200 |     21.2799ms | 125.118.197.206 | GET      "/api/contracts?skip=0&limit=10&title=&status="
[GIN] 2026/03/19 - 09:24:25 | 200 |   21.392125ms | 125.118.197.206 | GET      "/api/contracts?skip=0&limit=10&title=&status="
[GIN] 2026/03/19 - 09:24:25 | 200 |   48.941829ms | 125.118.197.206 | GET      "/api/customers?limit=1000"
[GIN] 2026/03/19 - 09:24:25 | 200 |   49.038968ms | 125.118.197.206 | GET      "/api/customers?limit=1000"
[GIN] 2026/03/19 - 09:24:27 | 200 |    5.767143ms | 125.118.197.206 | GET      "/api/contracts/1"
[GIN] 2026/03/19 - 09:24:27 | 200 |    5.807603ms | 125.118.197.206 | GET      "/api/contracts/1"
[GIN] 2026/03/19 - 09:24:27 | 200 |    6.493168ms | 125.118.197.206 | GET      "/api/contracts/1/approvals"
[GIN] 2026/03/19 - 09:24:27 | 200 |    6.555901ms | 125.118.197.206 | GET      "/api/contracts/1/approvals"
[GIN] 2026/03/19 - 09:24:28 | 200 |    9.667324ms | 125.118.197.206 | GET      "/api/contracts/1/executions"
[GIN] 2026/03/19 - 09:24:28 | 200 |    9.723158ms | 125.118.197.206 | GET      "/api/contracts/1/executions"
[GIN] 2026/03/19 - 09:24:28 | 200 |    7.298659ms | 125.118.197.206 | GET      "/api/contracts/1/documents"
[GIN] 2026/03/19 - 09:24:28 | 200 |    7.364452ms | 125.118.197.206 | GET      "/api/contracts/1/documents"
[GIN] 2026/03/19 - 09:24:29 | 200 |    4.531693ms | 125.118.197.206 | GET      "/api/documents/5/preview"
[GIN] 2026/03/19 - 09:24:29 | 200 |    4.624667ms | 125.118.197.206 | GET      "/api/documents/5/preview"
[GIN] 2026/03/19 - 09:24:33 | 200 |    9.503829ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:24:33 | 200 |    9.597954ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:24:33 | 200 |     1.13875ms | 125.118.197.206 | GET      "/api/customers?skip=0&limit=10&name=&type="
[GIN] 2026/03/19 - 09:24:33 | 200 |    1.222464ms | 125.118.197.206 | GET      "/api/customers?skip=0&limit=10&name=&type="
[GIN] 2026/03/19 - 09:24:35 | 200 |    1.864121ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:24:35 | 200 |    1.987136ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"

2026/03/19 09:24:42 [31;1m/root/AnXin_Contract_Manage_v1/services/user_service.go:133 [35;1mError 1451 (23000): Cannot delete or update a parent row: a foreign key constraint fails (`contract_manage`.`audit_logs`, CONSTRAINT `fk_audit_logs_user` FOREIGN KEY (`user_id`) REFERENCES `users` (`id`))
[0m[33m[33.619ms] [34;1m[rows:0][0m DELETE FROM `users` WHERE `users`.`id` = 3
[GIN] 2026/03/19 - 09:24:42 | 400 |   34.450615ms | 125.118.197.206 | DELETE   "/api/auth/users/3"
[GIN] 2026/03/19 - 09:24:42 | 400 |   34.505654ms | 125.118.197.206 | DELETE   "/api/auth/users/3"
[GIN] 2026/03/19 - 09:24:45 | 200 |    1.895539ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:24:45 | 200 |    1.933809ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:24:46 | 200 |     999.246µs | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:24:46 | 200 |    1.106912ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:24:55 | 204 |   22.605353ms | 125.118.197.206 | DELETE   "/api/auth/users/6"
[GIN] 2026/03/19 - 09:24:55 | 204 |   22.684559ms | 125.118.197.206 | DELETE   "/api/auth/users/6"
[GIN] 2026/03/19 - 09:24:55 | 200 |    1.309549ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:24:55 | 200 |    1.341528ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:25:03 | 200 |    5.159586ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:25:03 | 200 |     5.20748ms | 125.118.197.206 | GET      "/api/notifications/count"

2026/03/19 09:25:06 [31;1m/root/AnXin_Contract_Manage_v1/services/user_service.go:133 [35;1mError 1451 (23000): Cannot delete or update a parent row: a foreign key constraint fails (`contract_manage`.`audit_logs`, CONSTRAINT `fk_audit_logs_user` FOREIGN KEY (`user_id`) REFERENCES `users` (`id`))
[0m[33m[5.031ms] [34;1m[rows:0][0m DELETE FROM `users` WHERE `users`.`id` = 3
[GIN] 2026/03/19 - 09:25:06 | 400 |     5.32513ms | 125.118.197.206 | DELETE   "/api/auth/users/3"
[GIN] 2026/03/19 - 09:25:06 | 400 |    5.340472ms | 125.118.197.206 | DELETE   "/api/auth/users/3"
[GIN] 2026/03/19 - 09:25:13 | 200 |    2.040996ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:25:13 | 200 |    2.090626ms | 125.118.197.206 | GET      "/api/auth/users?skip=0&limit=10"
[GIN] 2026/03/19 - 09:25:15 | 200 |   32.443454ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20"
[GIN] 2026/03/19 - 09:25:15 | 200 |    32.53009ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20"
[GIN] 2026/03/19 - 09:25:21 | 200 |    5.360509ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=user"
[GIN] 2026/03/19 - 09:25:21 | 200 |    5.424448ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=user"
[GIN] 2026/03/19 - 09:25:25 | 200 |    6.447357ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=contract"
[GIN] 2026/03/19 - 09:25:25 | 200 |    6.569349ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=contract"
[GIN] 2026/03/19 - 09:25:29 | 200 |    4.382217ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=auth"
[GIN] 2026/03/19 - 09:25:29 | 200 |    4.461159ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=auth"
[GIN] 2026/03/19 - 09:25:33 | 200 |    4.655936ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=reminder"
[GIN] 2026/03/19 - 09:25:33 | 200 |    4.731415ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=reminder"
[GIN] 2026/03/19 - 09:25:33 | 200 |    4.584659ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:25:33 | 200 |    4.641078ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:25:35 | 200 |    4.088434ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=user"
[GIN] 2026/03/19 - 09:25:35 | 200 |    4.155107ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=user"
[GIN] 2026/03/19 - 09:25:38 | 200 |    6.612245ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=statistics"
[GIN] 2026/03/19 - 09:25:38 | 200 |    6.767922ms | 125.118.197.206 | GET      "/api/audit-logs?page=1&page_size=20&module=statistics"
[GIN] 2026/03/19 - 09:26:03 | 200 |     4.30368ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:26:03 | 200 |    4.354016ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:26:33 | 200 |    7.971096ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:26:33 | 200 |    8.068453ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:27:03 | 200 |    4.217705ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:27:03 | 200 |    4.455471ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:27:56 | 200 |    4.541201ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:27:56 | 200 |    4.607989ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:28:56 | 200 |     3.62591ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:28:56 | 200 |    3.733915ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:29:56 | 200 |    3.208635ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:29:56 | 200 |      3.3495ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:30:56 | 200 |    6.084085ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:30:56 | 200 |    6.144688ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:31:56 | 200 |    4.343691ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:31:56 | 200 |    4.407331ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:32:56 | 200 |   47.134684ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:32:56 | 200 |   49.123772ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:33:56 | 200 |    4.248035ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:33:56 | 200 |    4.304847ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:34:56 | 200 |    5.429401ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:34:56 | 200 |     5.49411ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:35:56 | 200 |     8.59787ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:35:56 | 200 |    8.663845ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:36:56 | 200 |    4.902743ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:36:56 | 200 |    4.964871ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:37:56 | 200 |    4.700249ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:37:56 | 200 |    4.772741ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:38:56 | 200 |    4.611999ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:38:56 | 200 |    4.718367ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:39:56 | 200 |     4.38348ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:39:56 | 200 |    4.451441ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:40:56 | 200 |    4.364278ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:40:56 | 200 |    4.429432ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:41:56 | 200 |    5.020979ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:41:56 | 200 |    5.166388ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:42:56 | 200 |     4.53616ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:42:56 | 200 |    4.621154ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:43:57 | 200 |    6.514403ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:43:57 | 200 |    6.599752ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:44:56 | 200 |    4.413143ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:44:56 | 200 |    4.473904ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:45:56 | 200 |    4.955738ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:45:56 | 200 |    5.067873ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:46:56 | 200 |    6.849198ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:46:56 | 200 |    7.027161ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:47:56 | 200 |    3.970047ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:47:56 | 200 |    4.058683ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:48:56 | 200 |    4.969476ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:48:56 | 200 |     5.03106ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:49:56 | 200 |    4.556784ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:49:56 | 200 |    4.615211ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:50:56 | 200 |    3.944197ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:50:56 | 200 |    4.061439ms | 125.118.197.206 | GET      "/api/notifications/count"
[GIN] 2026/03/19 - 09:51:30 | 200 |    8.556765ms | 125.118.197.206 | GET      "/api/notifications/count"
